X,Y,Z,Label
22,3,4,pothole
12,7,-3,smooth
10,1,0,smooth
5,1,-1,smooth
14,-3,0,smooth
4,0,-1,smooth
-2,1,-1,pothole
4,3,0,smooth
13,-6,-2,smooth
8,-4,-1,smooth
10,-2,-6,smooth
8,0,-1,smooth
7,-10,3,pothole
5,2,-2,pothole
9,2,0,smooth
5,-2,-2,smooth
16,-3,1,smooth
12,-4,1,pothole
3,2,-1,pothole
13,-4,1,pothole
6,-6,-3,smooth
7,-2,-1,smooth
5,-4,-4,pothole
7,2,1,smooth
17,3,-1,pothole
10,2,-2,smooth
11,0,-1,smooth
0,-4,0,smooth
10,-7,-1,smooth
-4,15,1,smooth
9,2,-1,smooth
14,-10,2,pothole
17,-1,1,pothole
7,-2,0,smooth
-5,8,0,pothole
6,16,0,pothole
13,5,-1,pothole
11,-3,2,smooth
8,-4,-1,smooth
7,-4,-2,pothole
7,-15,-25,smooth
-2,10,-1,smooth
0,-3,1,smooth
7,-2,-2,smooth
-6,11,-5,smooth
17,-15,-1,pothole
6,-4,4,pothole
10,-2,-1,smooth
1,13,-4,smooth
-3,3,-3,smooth
12,6,0,smooth
7,-7,-1,smooth
15,2,-1,smooth
16,1,-2,pothole
-5,-1,-5,smooth
-1,-16,-3,pothole
18,-7,2,smooth
20,1,2,smooth
11,-1,-1,pothole
14,0,-1,pothole
11,3,1,smooth
12,-1,1,smooth
26,-7,2,smooth
0,-5,-5,pothole
9,-8,-4,smooth
12,3,0,smooth
11,-2,0,smooth
-4,3,2,smooth
10,-3,2,smooth
4,1,0,pothole
15,4,-1,pothole
6,3,0,smooth
6,-9,-1,pothole
17,1,-2,pothole
5,-3,-3,smooth
8,9,1,smooth
7,-3,0,smooth
10,-5,-1,smooth
-1,-6,-1,smooth
4,3,-1,smooth
1,2,-4,smooth
1,-8,0,pothole
15,3,-2,smooth
7,4,-2,pothole
2,2,-3,smooth
2,-9,-3,pothole
9,16,-2,pothole
13,5,-2,pothole
3,-15,-1,pothole
11,-2,2,pothole
7,1,2,smooth
11,-9,-1,pothole
6,1,-8,smooth
-3,9,-2,smooth
-1,5,-1,smooth
5,0,0,smooth
14,-11,-22,smooth
7,2,-1,smooth
3,-6,-2,smooth
11,4,1,smooth
10,6,0,pothole
11,-3,-2,smooth
7,1,-1,smooth
4,-8,-2,smooth
14,-1,-1,smooth
7,8,0,pothole
1,6,-2,smooth
2,-6,-1,pothole
9,-3,0,smooth
11,-1,-1,pothole
7,-1,0,smooth
11,-9,-1,smooth
4,-6,0,smooth
8,-3,-5,smooth
13,-4,-1,smooth
5,-7,-1,smooth
13,-3,-1,smooth
4,10,-3,smooth
14,-15,3,smooth
9,-4,-3,smooth
3,4,0,pothole
19,-3,0,pothole
8,1,0,pothole
8,1,2,pothole
15,-1,-1,smooth
6,2,1,smooth
13,-1,-1,smooth
15,-2,0,smooth
4,-1,1,smooth
9,-6,0,smooth
9,-7,-1,smooth
8,5,-1,smooth
19,-14,2,smooth
8,-4,-1,smooth
7,1,-3,pothole
13,-6,-1,smooth
2,0,-1,smooth
10,-4,4,pothole
12,-4,0,smooth
8,7,-1,smooth
12,6,-3,smooth
20,7,2,pothole
3,4,0,smooth
14,-9,-15,smooth
11,-7,-1,smooth
4,6,0,pothole
3,6,-3,pothole
2,-8,1,smooth
12,-3,0,smooth
1,5,-2,pothole
9,-2,-1,smooth
8,6,-2,pothole
-6,-11,1,pothole
8,-10,-1,smooth
12,1,-3,smooth
-3,-6,-2,smooth
3,0,-1,smooth
8,6,-1,smooth
16,5,5,smooth
4,6,-3,smooth
1,16,-3,smooth
19,-8,2,smooth
-3,-3,-1,pothole
6,-1,0,smooth
8,-1,1,pothole
7,0,1,pothole
7,7,-1,pothole
8,-2,-8,smooth
12,-3,-1,smooth
16,-13,0,smooth
1,1,1,smooth
13,-1,-1,smooth
5,-1,-1,smooth
5,-5,3,pothole
-3,3,-2,pothole
25,13,-3,smooth
7,-1,-1,smooth
10,-7,0,pothole
19,7,3,smooth
23,-8,3,pothole
12,0,-5,smooth
9,-1,-4,smooth
14,3,-1,pothole
14,7,-3,smooth
16,-13,0,smooth
12,4,1,smooth
22,-5,1,smooth
8,-17,2,pothole
12,-1,0,smooth
7,3,-2,pothole
24,2,-2,smooth
28,8,-1,pothole
24,1,-1,smooth
17,-4,-1,smooth
4,-4,-1,smooth
1,-5,-1,pothole
14,4,0,smooth
4,-6,-1,smooth
7,-8,-2,smooth
19,3,1,pothole
7,5,-2,smooth
17,2,-1,smooth
17,1,1,smooth
0,-1,-1,smooth
10,2,0,smooth
10,7,-5,smooth
1,9,-2,smooth
-2,17,0,smooth
21,7,1,pothole
11,-8,-1,smooth
2,7,-2,pothole
12,-5,-1,smooth
5,0,-7,smooth
5,4,-2,pothole
9,1,1,smooth
21,2,0,smooth
6,-1,1,pothole
5,-5,-1,smooth
6,4,-1,pothole
8,3,-1,smooth
4,6,-4,smooth
4,-6,-1,pothole
17,1,9,smooth
12,-22,-21,smooth
12,-2,-2,pothole
14,5,-1,smooth
12,-4,-1,smooth
13,0,-1,smooth
7,-7,0,pothole
15,-4,0,smooth
20,10,-1,smooth
9,16,-1,smooth
2,0,-1,smooth
9,3,-1,smooth
4,1,0,smooth
3,14,-2,pothole
7,8,0,smooth
12,-2,-1,smooth
6,17,17,smooth
14,-9,2,smooth
12,-3,4,smooth
4,0,-4,smooth
3,6,-3,smooth
11,-5,0,pothole
2,3,-2,pothole
10,-3,0,smooth
7,-1,0,smooth
1,-1,9,smooth
3,-1,-1,smooth
15,-17,2,smooth
6,0,1,smooth
8,-4,0,pothole
12,-10,-3,smooth
7,0,-1,smooth
12,-1,0,smooth
1,1,2,smooth
6,7,0,smooth
21,-3,2,pothole
23,5,0,smooth
12,3,0,smooth
-2,-2,-5,pothole
0,4,0,smooth
15,-2,0,smooth
12,-4,-3,smooth
16,-6,4,smooth
0,0,-2,smooth
25,-1,2,smooth
0,1,-1,smooth
8,-4,2,pothole
5,-16,0,smooth
9,2,-2,smooth
17,15,21,smooth
6,0,1,pothole
4,-3,-2,smooth
9,-19,-26,smooth
5,1,-5,smooth
15,-1,-8,smooth
3,6,1,pothole
5,-5,0,smooth
16,1,-4,smooth
5,1,-2,smooth
5,-8,0,pothole
12,-5,0,smooth
13,3,0,pothole
13,0,-1,pothole
7,1,1,smooth
7,0,-4,pothole
3,-2,2,pothole
12,-3,-1,smooth
4,-7,6,pothole
7,-3,2,smooth
7,8,0,pothole
11,-4,1,smooth
9,-1,0,smooth
12,-6,0,smooth
9,-6,-1,smooth
6,-1,0,smooth
14,-2,-1,smooth
11,1,0,smooth
14,0,0,smooth
2,-3,-4,smooth
3,2,-2,pothole
6,4,-2,smooth
11,1,-2,pothole
11,-1,-5,smooth
7,3,-2,pothole
-12,9,2,smooth
11,-2,0,smooth
7,2,-1,smooth
12,-11,0,smooth
13,2,0,pothole
24,5,-1,smooth
22,4,-2,smooth
14,7,1,smooth
13,8,1,smooth
-1,-3,-2,pothole
18,-2,-4,pothole
3,-19,-2,pothole
9,-6,0,pothole
11,-1,-4,pothole
11,-10,-15,smooth
9,-6,6,pothole
9,0,-1,pothole
1,-1,1,smooth
21,4,-1,smooth
5,11,-4,pothole
6,9,-2,pothole
11,-1,-3,smooth
2,-1,0,smooth
3,-1,-2,smooth
11,3,-1,smooth
11,-1,-6,pothole
-2,-4,-2,smooth
8,-8,3,smooth
13,4,0,smooth
13,-8,2,smooth
4,-9,-5,smooth
9,-4,-2,smooth
10,2,-4,smooth
16,0,-2,smooth
8,-4,-4,pothole
5,-16,-17,smooth
8,-3,-4,smooth
9,-2,-4,smooth
13,1,0,pothole
4,-2,1,pothole
6,4,1,smooth
9,0,0,smooth
8,2,1,smooth
1,10,-3,pothole
7,-1,0,smooth
8,5,-3,pothole
7,3,-2,smooth
1,5,1,pothole
6,0,-2,smooth
11,9,-2,pothole
10,-7,-3,smooth
10,-1,0,pothole
8,10,-1,pothole
5,-3,2,smooth
8,1,-1,smooth
21,-3,-1,pothole
15,-6,1,smooth
8,-6,-2,smooth
0,-2,0,smooth
-3,0,-3,smooth
22,0,1,smooth
10,3,-1,smooth
5,-5,0,pothole
6,-3,-2,smooth
5,-4,-3,smooth
7,-4,1,pothole
6,2,0,smooth
4,2,-2,smooth
3,3,-1,smooth
2,-10,0,smooth
-5,8,-3,smooth
6,13,-4,smooth
21,6,2,smooth
19,-1,-9,smooth
14,0,0,pothole
1,3,0,pothole
10,3,0,pothole
3,2,-2,smooth
11,-2,-1,smooth
4,1,-1,smooth
13,9,-2,smooth
2,15,-2,smooth
3,9,-3,pothole
5,-9,-1,pothole
0,0,-1,smooth
13,-7,-1,smooth
2,-2,0,smooth
13,-5,1,pothole
10,-7,0,smooth
9,-4,-3,pothole
9,-5,-1,smooth
4,4,0,smooth
6,4,-3,pothole
11,8,-1,smooth
9,-2,-1,smooth
8,-1,-1,smooth
1,0,-1,smooth
9,5,-3,smooth
5,8,-3,smooth
13,3,1,smooth
14,1,2,pothole
-4,17,-1,pothole
7,-6,-2,smooth
1,6,2,pothole
6,-6,-1,smooth
2,7,-4,smooth
5,5,3,smooth
9,-14,-26,smooth
9,12,-2,smooth
4,6,-7,pothole
6,-2,0,pothole
-4,11,-2,smooth
20,6,-2,pothole
9,-1,-2,smooth
4,-5,0,smooth
-1,7,0,pothole
8,0,0,smooth
-1,-2,-1,smooth
10,9,-4,smooth
11,-5,-3,smooth
8,3,-1,smooth
11,-14,1,pothole
18,-4,0,smooth
9,2,2,smooth
6,-2,-2,smooth
29,-10,4,pothole
9,-9,2,smooth
20,6,0,smooth
10,0,4,smooth
22,1,0,smooth
2,5,1,smooth
10,-3,-3,smooth
4,3,-1,smooth
15,0,2,pothole
9,-3,-1,smooth
0,-1,-3,pothole
6,-5,-3,smooth
12,-10,-1,pothole
12,2,-1,smooth
7,0,2,pothole
6,-4,-1,smooth
1,-3,-2,smooth
7,0,-1,smooth
2,-3,0,smooth
5,9,-3,smooth
7,0,-4,smooth
9,-2,-1,smooth
12,2,2,smooth
12,-3,-1,pothole
17,8,-7,pothole
7,4,-1,smooth
13,-1,-1,smooth
3,-18,2,pothole
-3,0,6,smooth
11,3,4,smooth
13,-1,-1,smooth
8,1,-1,smooth
18,-3,-2,pothole
-1,0,-1,smooth
20,1,3,smooth
0,-2,-5,pothole
12,-4,0,smooth
17,-1,7,smooth
2,-4,1,smooth
8,-2,-1,smooth
9,-3,-2,smooth
12,-2,-1,smooth
25,-5,2,smooth
19,-5,1,pothole
7,-7,1,pothole
-1,4,0,smooth
10,-3,0,smooth
9,-1,-1,smooth
0,-6,-3,smooth
3,-7,0,pothole
10,0,-1,smooth
9,1,-2,pothole
4,1,-1,smooth
18,-7,0,smooth
13,-5,-2,pothole
16,-12,3,smooth
7,-5,-3,pothole
15,-8,-1,pothole
1,6,-1,smooth
9,-4,0,smooth
11,-5,-1,pothole
19,1,0,smooth
12,-5,-6,smooth
6,-1,-1,smooth
5,-3,-3,smooth
16,-5,-1,smooth
23,1,0,smooth
23,3,2,pothole
23,2,4,smooth
4,5,2,pothole
14,0,-3,smooth
7,3,2,pothole
7,0,-2,smooth
4,-12,1,pothole
28,7,4,smooth
6,-12,0,smooth
13,5,-1,smooth
2,1,-2,smooth
16,-4,-4,smooth
9,-3,-1,smooth
9,-6,-7,smooth
5,0,0,pothole
-3,-9,-3,smooth
6,-8,0,smooth
2,0,0,smooth
-3,0,-1,smooth
7,-2,-1,smooth
7,-2,-1,smooth
4,3,0,smooth
-3,13,-3,smooth
17,1,1,pothole
10,4,1,smooth
6,0,-1,smooth
-6,3,0,pothole
23,-4,0,smooth
13,4,-1,smooth
3,-14,0,smooth
3,-2,-1,smooth
12,-10,0,pothole
2,5,-1,smooth
10,13,-2,pothole
4,2,-2,smooth
7,-12,0,smooth
8,-2,-1,smooth
20,-6,0,pothole
11,2,-2,smooth
8,-1,-1,smooth
6,-5,1,pothole
9,11,-3,smooth
15,1,2,smooth
11,-1,0,smooth
13,14,0,smooth
17,7,0,smooth
11,-3,-1,smooth
9,5,0,smooth
1,5,6,smooth
5,2,0,pothole
15,-8,-4,smooth
14,-7,-1,pothole
10,2,-1,pothole
6,4,0,smooth
19,-2,1,smooth
12,-7,0,smooth
10,-14,2,smooth
9,3,-2,smooth
7,-2,1,pothole
3,2,-2,smooth
4,-13,-1,smooth
7,-9,-5,smooth
3,8,-2,pothole
9,0,1,smooth
6,6,-3,smooth
8,8,-2,smooth
1,6,-2,smooth
7,-4,-3,smooth
15,1,-1,smooth
13,-3,1,pothole
6,-1,-6,smooth
11,-7,-15,smooth
-3,-21,-2,smooth
20,0,-1,pothole
17,0,0,smooth
-7,5,-1,smooth
16,-11,0,smooth
12,2,-5,smooth
17,1,-3,smooth
9,9,-1,pothole
10,3,-5,pothole
11,-7,1,smooth
6,-8,-1,smooth
8,12,6,pothole
18,0,0,smooth
7,0,-1,smooth
8,-3,1,smooth
7,-3,-1,smooth
10,-3,-11,smooth
1,-6,0,smooth
4,1,-1,smooth
-4,-16,1,pothole
11,0,5,smooth
9,0,-7,smooth
6,-12,-1,pothole
9,9,1,pothole
5,3,-1,pothole
-2,1,1,smooth
12,7,2,smooth
15,-6,-1,smooth
11,14,-2,smooth
1,3,-1,pothole
8,-2,-8,smooth
19,9,-8,smooth
5,3,5,pothole
4,4,-1,smooth
-5,7,7,smooth
5,-3,-1,smooth
8,3,1,smooth
8,3,2,smooth
13,-4,0,smooth
5,-6,0,pothole
2,-5,7,smooth
12,-3,0,smooth
11,-3,-1,smooth
10,-5,1,pothole
-4,6,-2,pothole
5,7,-2,smooth
-6,1,-1,smooth
10,-7,2,pothole
3,-2,0,smooth
15,3,2,smooth
13,5,-2,pothole
7,0,-2,smooth
10,-2,0,smooth
2,7,-1,smooth
27,1,-2,pothole
-1,-2,0,smooth
10,-5,-3,smooth
1,7,-1,smooth
5,0,-3,pothole
0,-3,1,pothole
8,0,-2,smooth
18,2,-1,smooth
4,-5,-4,pothole
9,0,3,pothole
3,1,1,smooth
-3,7,2,smooth
12,9,-1,smooth
3,-11,-1,pothole
15,6,12,smooth
11,-4,-1,smooth
10,0,2,smooth
23,17,0,smooth
13,10,-1,smooth
6,-12,-1,smooth
1,4,-1,pothole
10,-10,1,smooth
-5,-4,0,pothole
5,0,-1,smooth
12,7,-1,pothole
9,6,-1,smooth
13,-6,-1,smooth
25,8,3,smooth
4,8,-3,smooth
2,5,-4,smooth
2,-7,-3,smooth
-2,-4,0,pothole
2,-4,1,pothole
5,-6,-1,smooth
7,-1,-2,smooth
16,6,-2,smooth
8,4,-5,pothole
8,-4,3,pothole
-1,-7,3,smooth
5,-5,-9,smooth
10,3,-2,smooth
6,1,2,smooth
0,-3,1,smooth
13,0,-2,smooth
4,2,-1,pothole
13,-6,-1,smooth
1,6,-2,smooth
8,-2,-1,smooth
3,0,-1,smooth
5,2,0,smooth
7,1,-1,smooth
3,3,1,smooth
10,-1,-3,smooth
12,0,-2,pothole
11,-14,1,pothole
-1,2,2,smooth
6,3,-1,smooth
3,3,-2,smooth
7,-3,-2,pothole
12,0,-3,smooth
6,5,-1,smooth
12,-2,-1,smooth
9,-1,-6,pothole
5,2,6,smooth
5,15,25,smooth
26,3,0,smooth
9,1,0,smooth
3,-3,-2,smooth
11,-13,-4,pothole
7,-3,-2,smooth
9,-8,0,smooth
14,-2,-1,smooth
15,3,2,smooth
1,-4,-1,smooth
4,0,1,smooth
6,0,-2,smooth
5,-3,-1,smooth
6,-1,0,smooth
9,-5,0,smooth
11,0,-5,pothole
11,-8,-1,smooth
5,6,3,pothole
6,-2,-1,smooth
1,10,2,pothole
6,0,-4,smooth
-2,5,-4,pothole
-12,7,-5,pothole
9,-10,-25,smooth
14,-4,-1,smooth
2,-2,-4,pothole
7,-10,-5,smooth
8,-27,-9,pothole
24,-1,0,pothole
-4,-5,5,smooth
13,2,0,pothole
5,-9,-1,pothole
-3,-13,3,smooth
13,17,26,smooth
0,16,-3,pothole
16,5,1,pothole
14,-1,1,smooth
15,-8,0,pothole
11,-2,0,pothole
-10,-8,0,smooth
24,4,2,pothole
4,1,-2,smooth
19,3,-2,pothole
7,7,-2,smooth
16,0,0,smooth
14,9,-2,smooth
2,-3,2,smooth
14,2,-2,smooth
16,3,2,smooth
6,1,1,smooth
22,-6,-1,pothole
8,-5,-1,smooth
6,4,-2,pothole
-5,-1,-1,smooth
8,3,-1,smooth
8,16,-2,smooth
9,2,0,smooth
14,-7,3,pothole
11,-3,0,smooth
10,0,1,pothole
14,-2,-1,smooth
9,0,-1,pothole
1,1,-1,pothole
5,-4,1,smooth
10,2,-1,smooth
7,-6,1,smooth
1,2,-1,smooth
2,5,-1,smooth
2,-2,0,smooth
2,6,-1,pothole
7,-5,0,smooth
12,-9,-2,smooth
13,-6,-1,smooth
8,-9,-3,pothole
12,-10,0,smooth
13,-5,0,smooth
8,3,-2,smooth
10,-6,-1,smooth
13,13,-1,pothole
8,5,1,smooth
8,4,4,pothole
9,-1,-2,smooth
7,1,1,smooth
2,2,-2,smooth
7,6,0,pothole
10,-4,-1,smooth
4,5,-2,pothole
19,2,-1,smooth
9,-11,-10,smooth
6,0,0,smooth
12,1,0,pothole
5,-5,-15,smooth
10,-12,0,smooth
-1,-5,-1,pothole
9,8,-2,pothole
4,5,-3,smooth
8,-2,0,smooth
17,-7,-1,smooth
14,7,-3,pothole
13,-6,3,smooth
5,-15,-23,smooth
13,5,0,smooth
7,4,-2,smooth
6,0,0,smooth
7,-3,-1,smooth
1,-4,-3,pothole
6,-2,-1,pothole
6,-2,0,smooth
7,-1,1,smooth
2,-3,1,pothole
5,9,-2,smooth
8,-6,-1,smooth
-6,-3,0,smooth
6,8,-2,smooth
9,0,-1,smooth
11,1,6,pothole
16,14,24,smooth
9,-1,-2,pothole
4,-3,1,smooth
8,2,-1,smooth
21,0,2,pothole
12,10,1,pothole
10,-4,2,pothole
-10,1,-1,smooth
15,6,-1,pothole
10,3,-2,smooth
3,-1,-2,pothole
-1,11,0,pothole
6,3,0,pothole
6,8,-1,smooth
9,4,1,smooth
9,5,-3,smooth
10,-3,0,smooth
20,7,-2,smooth
8,5,1,pothole
14,3,-1,smooth
7,-6,-5,pothole
8,-2,2,smooth
13,0,0,smooth
11,-2,-1,smooth
9,-2,-2,smooth
4,5,0,smooth
16,-18,-3,pothole
12,14,-4,pothole
8,0,-1,smooth
-1,-1,-9,smooth
10,-3,0,smooth
0,17,2,smooth
6,-4,-1,smooth
7,3,0,pothole
3,-5,0,smooth
11,-4,-2,pothole
15,-12,-3,smooth
12,-5,-1,smooth
11,-4,-1,smooth
10,6,-1,smooth
14,-7,1,smooth
14,-6,-15,smooth
8,0,0,smooth
15,3,-4,pothole
15,5,-2,smooth
9,-1,-1,smooth
-1,-5,-2,smooth
14,-3,-4,smooth
12,1,0,smooth
12,-7,-1,smooth
-3,-1,-1,smooth
15,6,-2,smooth
17,0,2,smooth
14,-3,-2,smooth
-1,-2,0,smooth
18,0,-1,pothole
-1,-13,-3,smooth
4,2,-1,smooth
8,0,-2,smooth
10,-2,-7,pothole
8,1,2,pothole
9,3,-1,smooth
9,5,-1,smooth
8,-3,-9,smooth
4,-17,-1,pothole
8,-3,0,smooth
-3,1,-2,smooth
14,-4,-1,smooth
18,-9,-5,pothole
2,1,0,smooth
6,-6,-9,smooth
13,-2,-1,pothole
11,-1,1,smooth
2,0,-1,smooth
14,-19,-19,smooth
2,-4,-1,smooth
13,-9,0,pothole
7,-5,-1,pothole
8,4,-1,pothole
-1,3,3,smooth
-3,3,-2,smooth
6,-12,3,pothole
15,-11,1,pothole
18,-5,0,smooth
9,0,1,smooth
8,-5,3,pothole
8,-1,-1,smooth
14,1,-3,pothole
7,0,-1,smooth
6,-10,-18,smooth
3,-9,-2,pothole
13,1,-1,smooth
0,2,-1,smooth
5,0,-4,smooth
4,2,-1,smooth
4,0,-5,pothole
15,0,1,pothole
7,0,-1,smooth
16,7,11,smooth
0,5,-2,smooth
13,-11,-7,smooth
5,0,0,smooth
13,-10,3,smooth
22,0,-2,smooth
8,-3,-4,smooth
17,-3,-2,smooth
7,-5,-1,smooth
15,17,-4,smooth
-2,5,-2,smooth
4,2,-1,smooth
8,-4,-2,smooth
4,15,-2,pothole
17,-1,0,smooth
-4,3,-2,smooth
1,3,-1,smooth
6,10,-3,pothole
1,6,0,smooth
8,10,-1,pothole
14,-2,-4,smooth
7,-10,1,smooth
11,-8,-2,smooth
15,-8,-1,pothole
8,-4,-1,smooth
9,-7,3,smooth
14,2,0,smooth
8,-5,-2,pothole
12,4,1,smooth
15,1,-1,smooth
7,2,2,smooth
10,0,0,smooth
13,11,0,smooth
10,-2,3,pothole
2,6,0,smooth
8,2,-1,smooth
14,-9,1,smooth
-7,-7,-3,pothole
7,1,2,smooth
10,0,-2,smooth
5,-2,-12,smooth
9,-3,-2,pothole
12,-7,2,smooth
10,2,1,smooth
15,6,-2,smooth
-2,6,-2,smooth
7,0,-2,smooth
8,-5,-1,smooth
11,3,0,smooth
9,-3,-5,pothole
4,1,-1,smooth
8,-12,4,smooth
22,-6,3,pothole
23,-3,-1,smooth
2,3,1,smooth
7,-4,0,smooth
11,-5,-1,smooth
1,-6,3,pothole
11,8,1,pothole
8,-6,-3,pothole
7,-7,0,smooth
3,6,-4,pothole
11,1,2,smooth
9,-4,0,smooth
8,-7,0,smooth
18,2,0,smooth
15,-7,-3,smooth
5,-4,-1,smooth
9,-2,-2,smooth
15,-7,2,smooth
6,1,0,pothole
2,-3,-3,smooth
11,-11,0,pothole
16,-11,1,smooth
18,-2,0,pothole
16,-3,2,smooth
10,3,0,smooth
5,2,1,smooth
11,-1,0,smooth
8,-5,0,smooth
7,0,-1,smooth
17,-4,-3,smooth
23,12,1,pothole
7,4,0,pothole
15,-3,2,pothole
14,2,0,smooth
2,-5,-1,smooth
6,-10,-1,pothole
14,-6,3,pothole
3,-5,0,smooth
12,-9,3,smooth
2,-1,17,smooth
17,-3,3,pothole
4,2,-1,smooth
6,1,-2,smooth
4,9,4,pothole
-1,-1,-2,smooth
10,-3,-2,pothole
7,-3,-3,pothole
21,-9,-2,pothole
15,-2,0,smooth
20,14,-3,smooth
4,-3,0,smooth
7,-8,-1,pothole
12,3,-1,pothole
18,1,-1,smooth
2,4,1,smooth
0,5,-3,pothole
4,-4,1,smooth
3,-3,0,smooth
9,-6,-1,pothole
5,-8,-2,smooth
15,0,1,pothole
15,10,6,smooth
10,-6,1,pothole
0,-8,3,smooth
6,10,-3,pothole
5,6,-2,smooth
8,3,0,smooth
11,-1,-4,smooth
7,-2,-1,smooth
9,2,-2,smooth
11,-2,-1,smooth
1,3,2,pothole
14,-9,-1,smooth
16,6,5,smooth
9,-23,-1,pothole
-4,2,-2,smooth
-4,0,-1,smooth
6,-4,-3,smooth
-4,-2,-1,smooth
4,-11,3,smooth
3,-4,-1,smooth
8,1,-1,smooth
19,1,-1,smooth
13,6,-1,smooth
5,6,-1,smooth
7,-6,2,pothole
5,7,-1,smooth
-5,3,0,smooth
8,2,1,pothole
11,-2,-3,smooth
9,13,-2,smooth
29,4,2,smooth
11,-11,-17,smooth
9,1,1,smooth
0,8,-3,pothole
0,-4,0,smooth
0,-1,5,smooth
5,-1,-2,smooth
11,-2,-4,smooth
15,-12,3,smooth
-2,10,1,pothole
11,-3,0,smooth
14,-2,1,pothole
1,5,-3,smooth
3,-9,1,smooth
12,-7,-16,smooth
12,2,-2,smooth
8,1,0,smooth
10,-3,-2,smooth
15,-1,1,smooth
5,-11,5,pothole
11,-3,-2,smooth
15,11,-2,pothole
21,-8,1,smooth
8,-6,-2,smooth
5,0,0,pothole
-4,-7,-1,pothole
6,-1,0,pothole
11,5,-1,smooth
5,1,-1,smooth
7,0,-2,smooth
20,-3,-1,smooth
9,-3,0,smooth
6,2,0,pothole
14,4,4,smooth
13,-6,-1,smooth
7,-3,-1,pothole
1,4,-1,smooth
9,4,-3,smooth
12,2,-2,smooth
13,4,-3,smooth
9,-2,-1,smooth
3,-7,-1,smooth
2,-3,-2,pothole
12,2,0,smooth
4,0,-2,pothole
7,1,-1,smooth
7,11,-1,smooth
11,-7,-2,smooth
9,-2,0,smooth
9,-2,-1,smooth
5,2,-1,smooth
16,-2,-2,smooth
5,6,0,pothole
17,-9,-1,smooth
10,7,-6,pothole
15,11,-3,pothole
9,-14,3,pothole
9,5,-2,smooth
9,10,1,smooth
6,-4,0,smooth
9,-4,1,pothole
6,8,0,smooth
17,-7,-4,pothole
16,-6,2,smooth
7,0,-5,pothole
9,2,-4,smooth
10,2,1,pothole
8,8,-1,pothole
13,0,2,pothole
4,-4,-2,pothole
15,-3,-1,smooth
7,1,-2,pothole
3,0,0,smooth
8,-4,-1,smooth
11,3,-1,smooth
4,-5,-2,smooth
-7,-11,-1,smooth
25,-5,1,smooth
8,-7,0,smooth
11,-10,0,pothole
6,-15,-1,smooth
8,0,-1,smooth
4,0,-2,smooth
7,-3,1,smooth
8,-2,-3,smooth
11,5,-2,smooth
8,-10,-1,pothole
6,-3,1,smooth
14,-5,-2,smooth
7,4,-2,smooth
12,2,-2,smooth
11,-3,-2,pothole
14,3,-2,smooth
-1,-7,1,smooth
2,3,-3,smooth
6,0,0,smooth
13,2,0,pothole
-18,-5,0,pothole
5,-1,-1,pothole
25,6,-7,pothole
8,1,1,pothole
1,6,0,smooth
21,9,4,pothole
9,5,-1,smooth
5,-4,-1,pothole
7,2,0,smooth
10,9,-3,pothole
9,8,2,smooth
8,-12,3,smooth
5,-4,1,smooth
11,-2,-1,smooth
11,-5,0,smooth
13,2,1,smooth
6,-2,4,smooth
14,9,0,smooth
12,5,-1,smooth
11,-8,-4,smooth
-12,-10,1,smooth
16,-7,0,smooth
16,0,-1,smooth
4,-4,-2,smooth
11,-5,0,smooth
12,5,-1,smooth
10,-7,-1,smooth
5,3,-1,smooth
7,3,-1,smooth
20,-1,2,smooth
3,3,-1,smooth
0,0,-2,smooth
8,-7,1,pothole
10,6,-2,smooth
8,-2,-4,smooth
7,6,-1,smooth
10,-2,0,smooth
12,-1,2,pothole
11,-1,0,smooth
10,0,-1,smooth
1,-4,-4,smooth
10,10,-3,smooth
6,-8,0,pothole
9,-1,2,smooth
6,4,1,smooth
10,5,-1,smooth
14,6,1,pothole
18,-1,-1,smooth
-2,3,-7,smooth
10,2,-1,pothole
4,-5,-2,pothole
16,-5,-1,pothole
5,-1,1,pothole
14,-11,2,pothole
10,14,0,pothole
6,-6,0,smooth
4,-5,-1,smooth
8,-7,0,smooth
14,7,1,pothole
12,2,-3,pothole
4,4,0,smooth
3,3,-2,smooth
17,-1,0,smooth
14,-2,-2,smooth
5,1,0,smooth
13,3,-2,smooth
15,-4,1,pothole
12,2,2,smooth
16,-2,-1,pothole
-1,2,-3,smooth
-11,4,1,pothole
10,8,8,smooth
24,-14,1,smooth
12,1,0,smooth
8,4,0,smooth
4,-10,-2,smooth
12,-2,1,smooth
12,1,-1,pothole
13,4,-1,smooth
0,4,-1,pothole
4,1,-1,pothole
5,-4,-4,pothole
5,7,-4,smooth
7,5,-4,smooth
6,-3,4,smooth
2,-5,-1,smooth
1,-2,-2,smooth
6,3,-3,smooth
9,3,0,smooth
-8,-1,-1,smooth
11,-1,10,smooth
4,5,3,pothole
4,-4,-1,smooth
12,-4,2,smooth
10,4,-1,pothole
20,9,-2,smooth
2,-1,-2,smooth
16,-2,1,smooth
9,1,-2,smooth
3,-17,-19,smooth
16,-4,0,smooth
1,3,0,smooth
6,-5,1,pothole
6,3,1,pothole
8,5,-1,smooth
6,0,-1,smooth
7,5,1,pothole
0,-2,-2,smooth
8,-6,0,smooth
6,8,-1,pothole
7,-6,-1,smooth
24,3,0,smooth
15,0,0,pothole
